Date,BNB-USD,BTC-USD,ETH-USD
2022-02-12 03:00:00+00:00,403.6877136230469,42460.69921875,2956.59033203125
2022-02-12 02:00:00+00:00,403.7432556152344,42490.83984375,2957.3994140625
2022-02-12 01:00:00+00:00,402.2226257324219,42466.78515625,2948.50830078125
2022-02-12 00:00:00+00:00,400.4990234375,42412.30078125,2930.69287109375
2022-02-11 23:00:00+00:00,401.27044677734375,42421.54296875,2928.971435546875
2022-02-11 22:00:00+00:00,399.32806396484375,42582.83203125,2932.2744140625
2022-02-11 21:00:00+00:00,400.8937072753906,42665.4296875,2940.185546875
2022-02-11 20:00:00+00:00,405.26824951171875,42786.765625,2999.363037109375
2022-02-11 19:00:00+00:00,408.0645446777344,42984.1171875,3017.4892578125
2022-02-11 18:00:00+00:00,414.4456787109375,43516.03125,3083.57568359375
2022-02-11 17:00:00+00:00,415.3481140136719,43679.81640625,3100.79345703125
2022-02-11 16:00:00+00:00,415.7354736328125,43720.828125,3108.04248046875
2022-02-11 15:00:00+00:00,416.26776123046875,43785.4375,3113.429443359375
2022-02-11 14:00:00+00:00,417.55096435546875,43810.171875,3127.45068359375
2022-02-11 13:00:00+00:00,417.5241394042969,43810.83203125,3122.553955078125
2022-02-11 12:00:00+00:00,416.7039489746094,43646.26171875,3115.51025390625
2022-02-11 11:00:00+00:00,416.8409423828125,43511.32421875,3109.163330078125
2022-02-11 10:00:00+00:00,417.74261474609375,43603.17578125,3110.20556640625
2022-02-11 09:00:00+00:00,417.9280700683594,43603.33203125,3106.99853515625
2022-02-11 08:00:00+00:00,419.2860107421875,43516.76171875,3108.482666015625
2022-02-11 07:00:00+00:00,418.7107238769531,43436.95703125,3101.5234375
2022-02-11 06:00:00+00:00,415.8122863769531,43323.859375,3079.853271484375
2022-02-11 05:00:00+00:00,413.50714111328125,43121.35546875,3069.755615234375
2022-02-11 04:00:00+00:00,416.0530700683594,43380.48046875,3083.1142578125
2022-02-11 03:00:00+00:00,415.751220703125,43383.15234375,3081.83642578125
2022-02-11 02:00:00+00:00,413.0213928222656,43228.28515625,3066.73046875
2022-02-11 01:00:00+00:00,415.042236328125,43619.58203125,3085.8955078125
2022-02-11 00:00:00+00:00,415.18719482421875,43558.265625,3077.4130859375
2022-02-10 23:00:00+00:00,419.6281433105469,44010.1328125,3119.843505859375
2022-02-10 22:00:00+00:00,420.1452941894531,44082.6015625,3128.3212890625
2022-02-10 21:00:00+00:00,419.6878356933594,44170.64453125,3126.949462890625
2022-02-10 20:00:00+00:00,422.04638671875,44563.37109375,3136.125244140625
2022-02-10 19:00:00+00:00,426.8501281738281,45176.25390625,3183.7373046875
2022-02-10 18:00:00+00:00,428.225341796875,45333.7890625,3212.987060546875
2022-02-10 17:00:00+00:00,431.4661560058594,45661.171875,3237.424072265625
2022-02-10 16:00:00+00:00,427.7292175292969,45394.703125,3219.3349609375
2022-02-10 15:00:00+00:00,427.6770324707031,45398.91015625,3249.6640625
2022-02-10 14:00:00+00:00,419.6848449707031,43936.50390625,3146.93408203125
2022-02-10 13:00:00+00:00,434.17144775390625,45004.1953125,3258.90380859375
2022-02-10 12:00:00+00:00,428.544677734375,44935.9765625,3254.802978515625
2022-02-10 11:00:00+00:00,429.7756652832031,45101.171875,3271.316162109375
2022-02-10 10:00:00+00:00,428.1164245605469,44686.81640625,3256.03271484375
2022-02-10 09:00:00+00:00,424.33294677734375,44400.14453125,3208.480224609375
2022-02-10 08:00:00+00:00,424.2236328125,44237.40234375,3200.35546875
2022-02-10 07:00:00+00:00,421.24725341796875,44082.6796875,3191.6640625
2022-02-10 06:00:00+00:00,419.4198303222656,43983.36328125,3186.9296875
2022-02-10 05:00:00+00:00,417.9640197753906,43902.1171875,3175.867919921875
2022-02-10 04:00:00+00:00,418.6295471191406,43926.13671875,3190.113525390625
2022-02-10 03:00:00+00:00,418.2886657714844,44015.36328125,3198.953369140625
2022-02-10 02:00:00+00:00,422.17041015625,44330.91796875,3228.36962890625
2022-02-10 01:00:00+00:00,421.4510192871094,44252.390625,3227.53564453125
2022-02-10 00:00:00+00:00,423.1411437988281,44389.3203125,3244.602294921875
2022-02-09 23:00:00+00:00,423.5585021972656,44570.8671875,3250.617431640625
2022-02-09 22:00:00+00:00,425.410400390625,44574.6328125,3250.88134765625
2022-02-09 21:00:00+00:00,427.2660827636719,44721.6328125,3257.0166015625
2022-02-09 20:00:00+00:00,427.3935241699219,44727.80078125,3263.15576171875
2022-02-09 19:00:00+00:00,427.0827331542969,44639.87109375,3250.084716796875
2022-02-09 18:00:00+00:00,424.0294189453125,44119.9453125,3203.419189453125
2022-02-09 17:00:00+00:00,424.73529052734375,44230.53125,3210.925048828125
2022-02-09 16:00:00+00:00,424.6914978027344,44100.734375,3203.22021484375
2022-02-09 15:00:00+00:00,423.5371398925781,44173.9140625,3198.42333984375
2022-02-09 14:00:00+00:00,422.965087890625,44213.84375,3204.90087890625
2022-02-09 13:00:00+00:00,425.1883239746094,44371.84765625,3198.648681640625
2022-02-09 12:00:00+00:00,424.4681396484375,44256.82421875,3184.822265625
2022-02-09 11:00:00+00:00,419.7313232421875,43791.10546875,3149.219970703125
2022-02-09 10:00:00+00:00,417.1062316894531,43686.41796875,3134.654541015625
